waveform	[0]	
t0	12/11/2024  11:44:49,063855	
delta t	2,000000E-5	

time[0]	Y[0]
12/11/2024  11:44:49,094275	-5,273756E-2
12/11/2024  11:44:49,094295	-2,111064E-2
12/11/2024  11:44:49,094315	8,053267E-2
12/11/2024  11:44:49,094335	1,584435E-2
12/11/2024  11:44:49,094355	-2,220358E-2
12/11/2024  11:44:49,094375	-5,840718E-2
12/11/2024  11:44:49,094395	8,483612E-2
12/11/2024  11:44:49,094415	4,685649E-2
12/11/2024  11:44:49,094435	-4,672639E-2
12/11/2024  11:44:49,094455	-3,395267E-2
12/11/2024  11:44:49,094475	3,613203E-2
12/11/2024  11:44:49,094495	8,476781E-2
12/11/2024  11:44:49,094515	-2,199865E-2
12/11/2024  11:44:49,094535	-4,173986E-2
12/11/2024  11:44:49,094555	5,594155E-2
12/11/2024  11:44:49,094575	5,211626E-2
12/11/2024  11:44:49,094595	2,014780E-2
12/11/2024  11:44:49,094615	-4,057861E-2
12/11/2024  11:44:49,094635	1,522957E-2
12/11/2024  11:44:49,094655	5,751265E-2
12/11/2024  11:44:49,094675	1,837177E-2
12/11/2024  11:44:49,094695	-1,232816E-3
12/11/2024  11:44:49,094715	2,934013E-3
12/11/2024  11:44:49,094735	6,379704E-2
12/11/2024  11:44:49,094755	8,777339E-2
12/11/2024  11:44:49,094775	1,884993E-2
12/11/2024  11:44:49,094795	5,040854E-2
12/11/2024  11:44:49,094815	-4,652147E-2
12/11/2024  11:44:49,094835	6,895916E-3
12/11/2024  11:44:49,094855	2,561249E-2
12/11/2024  11:44:49,094875	-2,397961E-2
12/11/2024  11:44:49,094895	3,141873E-2
12/11/2024  11:44:49,094915	3,018917E-2
12/11/2024  11:44:49,094935	-1,516779E-2
12/11/2024  11:44:49,094955	-1,229882E-2
12/11/2024  11:44:49,094975	2,096750E-2
12/11/2024  11:44:49,094995	3,121380E-2
12/11/2024  11:44:49,095015	-2,999077E-2
12/11/2024  11:44:49,095035	-9,703092E-3
12/11/2024  11:44:49,095055	1,147260E-2
12/11/2024  11:44:49,095075	3,421939E-2
12/11/2024  11:44:49,095095	1,598097E-2
12/11/2024  11:44:49,095115	-4,795595E-2
12/11/2024  11:44:49,095135	-1,721705E-2
12/11/2024  11:44:49,095155	3,292152E-2
12/11/2024  11:44:49,095175	1,632251E-2
12/11/2024  11:44:49,095195	-3,040062E-2
12/11/2024  11:44:49,095215	-3,238157E-2
12/11/2024  11:44:49,095235	2,854977E-2
12/11/2024  11:44:49,095255	1,775700E-2
12/11/2024  11:44:49,095275	-1,414316E-2
12/11/2024  11:44:49,095295	-6,271063E-2
12/11/2024  11:44:49,095315	-1,253497E-1
12/11/2024  11:44:49,095335	7,513628E-2
12/11/2024  11:44:49,095355	4,330444E-2
12/11/2024  11:44:49,095375	-1,323172E-1
12/11/2024  11:44:49,095395	1,021865E-1
12/11/2024  11:44:49,095415	2,025320E-1
12/11/2024  11:44:49,095435	-9,276644E-2
12/11/2024  11:44:49,095455	-4,044200E-2
12/11/2024  11:44:49,095475	-3,470407E-2
12/11/2024  11:44:49,095495	1,946471E-2
12/11/2024  11:44:49,095515	1,325156E-1
12/11/2024  11:44:49,095535	-5,143969E-2
12/11/2024  11:44:49,095555	9,423337E-3
12/11/2024  11:44:49,095575	5,119891E-3
12/11/2024  11:44:49,095595	-1,212512E-1
12/11/2024  11:44:49,095615	3,893269E-2
12/11/2024  11:44:49,095635	-4,590669E-2
12/11/2024  11:44:49,095655	4,419245E-2
12/11/2024  11:44:49,095675	-2,432115E-2
12/11/2024  11:44:49,095695	4,439738E-2
12/11/2024  11:44:49,095715	8,080590E-2
12/11/2024  11:44:49,095735	-6,872179E-2
12/11/2024  11:44:49,095755	-1,299264E-1
12/11/2024  11:44:49,095775	4,931560E-2
12/11/2024  11:44:49,095795	3,418817E-1
12/11/2024  11:44:49,095815	-1,953954E-2
12/11/2024  11:44:49,095835	-2,741260E-1
12/11/2024  11:44:49,095855	4,877890E-1
12/11/2024  11:44:49,095875	-2,279493E-1
12/11/2024  11:44:49,095895	-2,339605E-1
12/11/2024  11:44:49,095915	1,254115E-1
12/11/2024  11:44:49,095935	-5,704100E-2
12/11/2024  11:44:49,095955	-4,030538E-2
12/11/2024  11:44:49,095975	5,553169E-2
12/11/2024  11:44:49,095995	2,934013E-3
12/11/2024  11:44:49,096015	3,087226E-2
12/11/2024  11:44:49,096035	-2,671195E-2
12/11/2024  11:44:49,096055	-2,275005E-2
12/11/2024  11:44:49,096075	-9,293240E-3
12/11/2024  11:44:49,096095	1,434156E-2
12/11/2024  11:44:49,096115	4,726634E-2
12/11/2024  11:44:49,096135	-4,679470E-2
12/11/2024  11:44:49,096155	3,251167E-2
12/11/2024  11:44:49,096175	-3,350385E-3
12/11/2024  11:44:49,096195	-4,986859E-2
12/11/2024  11:44:49,096215	-1,086434E-2
12/11/2024  11:44:49,096235	2,137736E-2
12/11/2024  11:44:49,096255	4,289459E-2
